Time,Sell Price
2020-06-02 06:03:01.813289,10099.34
2020-06-02 06:03:02.661818,10099.38
2020-06-02 06:03:03.511522,10099.37
2020-06-02 06:03:04.317596,10099.37
2020-06-02 06:03:05.180786,10100.2
2020-06-02 06:03:06.026163,10101.16
2020-06-02 06:03:06.987011,10104.03
2020-06-02 06:03:07.882433,10104.56
2020-06-02 06:03:08.677124,10104.56
2020-06-02 06:03:09.493352,10104.25
2020-06-02 06:03:10.362176,10104.14
2020-06-02 06:03:11.234413,10104.04
2020-06-02 06:03:12.020050,10104.04
2020-06-02 06:03:12.870479,10104.04
2020-06-02 06:03:13.730886,10102.54
2020-06-02 06:03:14.675868,10104.17
2020-06-02 06:03:15.565401,10104.15
2020-06-02 06:03:16.347188,10104.15
2020-06-02 06:03:17.185357,10104.14
2020-06-02 06:03:18.125804,10103.95
2020-06-02 06:03:19.043085,10102.54
2020-06-02 06:03:19.895298,10103.76
2020-06-02 06:03:20.791956,10103.76
2020-06-02 06:03:21.665755,10103.76
2020-06-02 06:03:22.499575,10103.67
2020-06-02 06:03:23.451883,10102.9
2020-06-02 06:03:24.308715,10102.54
2020-06-02 06:03:25.085023,10102.54
2020-06-02 06:03:25.960531,10102.54
2020-06-02 06:03:26.879200,10102.54
2020-06-02 06:03:27.816177,10102.54
2020-06-02 06:03:28.686893,10102.54
2020-06-02 06:03:29.460682,10102.54
2020-06-02 06:03:30.318873,10102.54
2020-06-02 06:03:31.232334,10102.54
2020-06-02 06:03:32.177634,10102.54
2020-06-02 06:03:33.073694,10102.54
2020-06-02 06:03:33.861384,10102.54
2020-06-02 06:03:34.660421,10102.54
2020-06-02 06:03:35.517099,10102.54
2020-06-02 06:03:36.522287,10102.54
2020-06-02 06:03:37.424101,10102.54
2020-06-02 06:03:38.224756,10102.54
2020-06-02 06:03:39.058605,10102.54
2020-06-02 06:03:39.899231,10102.54
2020-06-02 06:03:40.817165,10102.54
2020-06-02 06:03:41.703406,10102.54
2020-06-02 06:03:42.480628,10102.54
2020-06-02 06:03:43.370382,10102.54
2020-06-02 06:03:44.260691,10102.54
2020-06-02 06:03:45.058488,10102.54
2020-06-02 06:03:45.854894,10102.54
2020-06-02 06:03:46.729849,10102.54
2020-06-02 06:03:47.600487,10102.54
2020-06-02 06:03:48.532701,10098.64
2020-06-02 06:03:49.407781,10097.27
2020-06-02 06:03:50.204153,10097.27
2020-06-02 06:03:51.041609,10094.74
2020-06-02 06:03:51.962984,10095.6
2020-06-02 06:03:52.915022,10096.31
2020-06-02 06:03:53.801786,10096.55
2020-06-02 06:03:54.600043,10096.55
2020-06-02 06:03:55.419803,10096.99
2020-06-02 06:03:56.261513,10097.03
2020-06-02 06:03:57.161774,10097.01
2020-06-02 06:03:57.959915,10097.01
2020-06-02 06:03:58.741813,10097.03
2020-06-02 06:03:59.599457,10097.48
2020-06-02 06:04:00.537605,10097.76
2020-06-02 06:04:01.393884,10097.76
2020-06-02 06:04:02.186767,10097.76
2020-06-02 06:04:03.024850,10098.66
2020-06-02 06:04:03.905072,10098.67
2020-06-02 06:04:04.894413,10098.47
2020-06-02 06:04:05.747852,10098.47
2020-06-02 06:04:06.549729,10098.47
2020-06-02 06:04:07.378265,10098.47
2020-06-02 06:04:08.205997,10098.36
2020-06-02 06:04:09.057595,10098.2
2020-06-02 06:04:09.839452,10098.2
2020-06-02 06:04:10.678264,10097.51
2020-06-02 06:04:11.565315,10097.28
2020-06-02 06:04:12.484454,10096.04
2020-06-02 06:04:13.319790,10096.04
2020-06-02 06:04:14.120194,10095.8
2020-06-02 06:04:14.943472,10095.83
2020-06-02 06:04:15.874173,10095.59
2020-06-02 06:04:16.780606,10095.62
2020-06-02 06:04:17.663258,10095.62
2020-06-02 06:04:18.460860,10095.72
2020-06-02 06:04:19.294434,10095.75
2020-06-02 06:04:20.189194,10095.75
2020-06-02 06:04:21.137674,10095.56
2020-06-02 06:04:21.932784,10095.56
2020-06-02 06:04:22.775496,10095.57
2020-06-02 06:04:23.629317,10095.0
2020-06-02 06:04:24.548633,10095.0
2020-06-02 06:04:25.417630,10094.89
2020-06-02 06:04:26.200843,10094.89
2020-06-02 06:04:27.016312,10094.6
2020-06-02 06:04:27.986648,10095.64
2020-06-02 06:04:28.879871,10095.11
2020-06-02 06:04:29.729976,10095.11
2020-06-02 06:04:30.484658,10095.11
2020-06-02 06:04:31.328592,10095.21
2020-06-02 06:04:32.184400,10094.6
2020-06-02 06:04:33.108405,10095.1
2020-06-02 06:04:33.918294,10095.1
2020-06-02 06:04:34.739414,10094.98
2020-06-02 06:04:35.525291,10094.98
2020-06-02 06:04:36.403970,10094.98
2020-06-02 06:04:37.181557,10094.98
2020-06-02 06:04:37.997054,10095.2
2020-06-02 06:04:38.870979,10095.12
2020-06-02 06:04:39.793729,10095.12
2020-06-02 06:04:40.661215,10095.12
2020-06-02 06:04:41.439243,10095.12
2020-06-02 06:04:42.256048,10095.16
2020-06-02 06:04:43.083136,10095.16
2020-06-02 06:04:44.070870,10095.14
2020-06-02 06:04:44.933941,10094.83
2020-06-02 06:04:45.737456,10094.83
2020-06-02 06:04:46.558844,10095.02
2020-06-02 06:04:47.441980,10094.6
2020-06-02 06:04:48.276497,10094.6
2020-06-02 06:04:49.072969,10095.01
2020-06-02 06:04:49.899426,10094.89
2020-06-02 06:04:50.769035,10094.84
2020-06-02 06:04:51.621096,10094.71
2020-06-02 06:04:52.418253,10094.71
2020-06-02 06:04:53.257242,10094.6
2020-06-02 06:04:54.157718,10094.6
2020-06-02 06:04:55.023753,10094.6
