Time,Buy Price
2020-06-02 06:03:37.271635,10116.12
2020-06-02 06:03:38.075955,10116.12
2020-06-02 06:03:38.903540,10116.28
2020-06-02 06:03:39.731436,10116.12
2020-06-02 06:03:40.543272,10116.12
2020-06-02 06:03:41.517292,10115.15
2020-06-02 06:03:42.346924,10115.15
2020-06-02 06:03:43.172808,10115.8
2020-06-02 06:03:44.058607,10115.72
2020-06-02 06:03:44.915115,10115.72
2020-06-02 06:03:45.711604,10115.72
2020-06-02 06:03:46.558041,10115.72
2020-06-02 06:03:47.436590,10115.64
2020-06-02 06:03:48.337048,10111.62
2020-06-02 06:03:49.171376,10111.62
2020-06-02 06:03:50.055789,10111.86
2020-06-02 06:03:50.860999,10113.03
2020-06-02 06:03:51.758187,10111.48
2020-06-02 06:03:52.748164,10111.48
2020-06-02 06:03:53.560525,10111.48
2020-06-02 06:03:54.445136,10111.48
2020-06-02 06:03:55.272557,10111.7
2020-06-02 06:03:56.090021,10111.71
2020-06-02 06:03:56.975952,10111.71
2020-06-02 06:03:57.807186,10111.64
2020-06-02 06:03:58.598062,10111.6
2020-06-02 06:03:59.418452,10111.94
2020-06-02 06:04:00.315177,10112.3
2020-06-02 06:04:01.177243,10112.3
2020-06-02 06:04:02.034872,10112.29
2020-06-02 06:04:02.859402,10112.72
2020-06-02 06:04:03.713404,10112.73
2020-06-02 06:04:04.681427,10112.71
2020-06-02 06:04:05.531546,10112.71
2020-06-02 06:04:06.397606,10112.57
2020-06-02 06:04:07.204600,10112.64
2020-06-02 06:04:08.041035,10112.45
2020-06-02 06:04:08.841445,10112.45
2020-06-02 06:04:09.704561,10112.13
2020-06-02 06:04:10.496285,10112.36
2020-06-02 06:04:11.350115,10112.01
2020-06-02 06:04:12.312533,10112.07
2020-06-02 06:04:13.118536,10112.07
2020-06-02 06:04:13.971973,10111.76
2020-06-02 06:04:14.773906,10111.66
2020-06-02 06:04:15.671103,10110.34
2020-06-02 06:04:16.579558,10110.34
2020-06-02 06:04:17.440980,10109.34
2020-06-02 06:04:18.314972,10110.97
2020-06-02 06:04:19.113608,10110.29
2020-06-02 06:04:20.004933,10111.26
2020-06-02 06:04:20.835352,10111.26
2020-06-02 06:04:21.790072,10110.56
2020-06-02 06:04:22.623717,10110.65
2020-06-02 06:04:23.462915,10110.07
2020-06-02 06:04:24.369546,10109.41
2020-06-02 06:04:25.181721,10109.41
2020-06-02 06:04:26.067476,10109.42
2020-06-02 06:04:26.854172,10109.41
2020-06-02 06:04:27.693820,10109.41
2020-06-02 06:04:28.711394,10109.42
2020-06-02 06:04:29.513107,10109.42
2020-06-02 06:04:30.361458,10109.42
2020-06-02 06:04:31.149556,10109.42
2020-06-02 06:04:31.988484,10109.42
2020-06-02 06:04:32.897001,10109.42
2020-06-02 06:04:33.756621,10109.42
2020-06-02 06:04:34.576851,10109.42
2020-06-02 06:04:35.377268,10109.42
2020-06-02 06:04:36.245598,10109.42
2020-06-02 06:04:37.032315,10109.42
2020-06-02 06:04:37.861415,10109.42
2020-06-02 06:04:38.688310,10109.42
2020-06-02 06:04:39.591940,10107.97
2020-06-02 06:04:40.449413,10107.97
2020-06-02 06:04:41.301218,10107.95
2020-06-02 06:04:42.095101,10107.96
2020-06-02 06:04:42.915904,10107.87
2020-06-02 06:04:43.879085,10108.58
2020-06-02 06:04:44.717548,10108.58
2020-06-02 06:04:45.586952,10108.55
2020-06-02 06:04:46.405005,10108.54
2020-06-02 06:04:47.261342,10108.33
2020-06-02 06:04:48.086845,10108.33
2020-06-02 06:04:48.941777,10108.29
2020-06-02 06:04:49.730871,10108.38
2020-06-02 06:04:50.603439,10108.47
2020-06-02 06:04:51.411208,10108.47
2020-06-02 06:04:52.269291,10108.48
2020-06-02 06:04:53.076639,10108.11
2020-06-02 06:04:53.980097,10107.98
2020-06-02 06:04:54.877006,10107.97
